المصنَّف	الورقة	ترتيب الورقة	خلية الرأس	رقم الحقل	اسم الحقل	آلية المصدر (AS-IS)	سلوك النظام المستهدف (TO-BE)	قاعدة الظهور	مصدر الحكم	حالة السطح	المتطلب الحاكم	قرار المصالحة
عقود الموردين	م10_الحصص_والحاويات_التعاقدية	10	AQ3	43	نسبة الحصة من الالتزام ◄	قيمة مثبتة	مشتق محسوب	يُحسب في الخدمة ولا يُدخل	قيمة في المرجع	قائم (AS-IS)	SUP-11	—
عقود الموردين	م10_الحصص_والحاويات_التعاقدية	10	AR3	44	العجز / الفائض ◄	قيمة مثبتة	مستورد للقراءة من مالكه	يُقرأ من مالكه ويُعرض موسومًا	قيمة في المرجع	قائم (AS-IS)	SUP-11	—
عقود الموردين	م10_الحصص_والحاويات_التعاقدية	10	AS3	45	ملاحظات	قيمة مثبتة	أثر تدقيقي أو بيانات وصفية	يُحفظ ولا يُعرض في النموذج	قيمة في المرجع	قائم (AS-IS)	SUP-11	—
عقود الموردين	م10_الحصص_والحاويات_التعاقدية	10	AT3	46	كود العقد (قراءة) ◄	قيمة مثبتة	مفتاح خارجي موروث	يُورَث من الأب ولا يُنشأ هنا	قيمة في المرجع	قائم (AS-IS)	SUP-11	—
عقود الموردين	م10_الحصص_والحاويات_التعاقدية	10	AU3	47	عملة البيع (قراءة) ◄	قيمة مثبتة	مستورد للقراءة من مالكه	يُقرأ من مالكه ويُعرض موسومًا	قيمة في المرجع	قائم (AS-IS)	SUP-11	—
عقود الموردين	م10_الحصص_والحاويات_التعاقدية	10	AV3	48	ملاءمة عملة الهامش ◄	قيمة مثبتة	مستورد للقراءة من مالكه	يُقرأ من مالكه ويُعرض موسومًا	قيمة في المرجع	قائم (AS-IS)	SUP-11	—
عقود الموردين	م10_الحصص_والحاويات_التعاقدية	10	AW3	49	علم حصة جارية بلا نشاط ◄	قيمة مثبتة	مستورد للقراءة من مالكه	يُقرأ من مالكه ويُعرض موسومًا	قيمة في المرجع	قائم (AS-IS)	SUP-11	—
عقود الموردين	م10_الحصص_والحاويات_التعاقدية	10	AX3	50	آخر نشاط بالخانة ◄	قيمة مثبتة	مشتق محسوب	يُحسب في الخدمة ولا يُدخل	قيمة في المرجع	قائم (AS-IS)	SUP-11	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	A3	1	رقم الإسناد · Assign_ID	قيمة مثبتة	مفتاح أساسي مولَّد	يولّده النظام ولا يُحرَّر	قيمة في المرجع	قائم (AS-IS)	SUP-12	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	B3	2	كود الخانة · Slot_ID	قيمة مثبتة	مفتاح خارجي موروث	يُورَث من الأب ولا يُنشأ هنا	قيمة في المرجع	قائم (AS-IS)	SUP-12	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	C3	3	كود عقد المورد	قيمة مثبتة	مفتاح خارجي موروث	يُورَث من الأب ولا يُنشأ هنا	قيمة في المرجع	قائم (AS-IS)	SUP-12	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	D3	4	رقم المورد	قيمة مثبتة	مفتاح خارجي موروث	يُورَث من الأب ولا يُنشأ هنا	قيمة في المرجع	قائم (AS-IS)	SUP-12	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	E3	5	كود المعدة · Equipment_ID	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SUP-12	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	F3	6	نوع الآلية/البند	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SUP-12	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	G3	7	رقم اللوحة (كما ورد)	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SUP-12	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	H3	8	رمز اللوحة ◄	ورقة بلا بيانات	مستورد للقراءة من مالكه	يُقرأ من مالكه ويُعرض موسومًا	اسم الحقل ودلالته	قائم (AS-IS)	SUP-12	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	I3	9	رقم اللوحة (رقمي) ◄	قيمة مثبتة	مستورد للقراءة من مالكه	يُقرأ من مالكه ويُعرض موسومًا	قيمة في المرجع	قائم (AS-IS)	SUP-12	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	J3	10	نوع الخانة	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SUP-12	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	K3	11	مفتاح الحاوية · Key	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SUP-12	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	L3	12	رقم العميل	قيمة مثبتة	مفتاح خارجي موروث	يُورَث من الأب ولا يُنشأ هنا	قيمة في المرجع	قائم (AS-IS)	SUP-12	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	M3	13	اسم العميل (بحث)	قيمة مثبتة	مرجع من قائمة	قائمة اختيار — لا كتابة حرة	قيمة في المرجع	قائم (AS-IS)	SUP-12	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	N3	14	نموذج العمل	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SUP-12	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	O3	15	رقم الآلية في عقد العميل	ورقة بلا بيانات	مفتاح خارجي موروث	يُورَث من الأب ولا يُنشأ هنا	اسم الحقل ودلالته	قائم (AS-IS)	SUP-12	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	P3	16	رقم الآلية في عقد المورد	قيمة مثبتة	مفتاح خارجي موروث	يُورَث من الأب ولا يُنشأ هنا	قيمة في المرجع	قائم (AS-IS)	SUP-12	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	Q3	17	من	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SUP-12	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	R3	18	إلى	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SUP-12	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	S3	19	نوع الإسناد	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SUP-12	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	T3	20	الدور (أساسية/احتياطية)	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SUP-12	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	U3	21	سبب التغيير	ورقة بلا بيانات	إدخال أعمال	خانة إدخال مفتوحة	اسم الحقل ودلالته	قائم (AS-IS)	SUP-12	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	V3	22	مرجع حدث الجاهزية (م12)	ورقة بلا بيانات	إدخال أعمال	خانة إدخال مفتوحة	اسم الحقل ودلالته	قائم (AS-IS)	SUP-12	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	W3	23	أشهر النشاط ◄	قيمة مثبتة	مستورد للقراءة من مالكه	يُقرأ من مالكه ويُعرض موسومًا	قيمة في المرجع	قائم (AS-IS)	SUP-12	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	X3	24	أيام العمل ◄	قيمة مثبتة	مستورد للقراءة من مالكه	يُقرأ من مالكه ويُعرض موسومًا	قيمة في المرجع	قائم (AS-IS)	SUP-12	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	Y3	25	المنفَّذ بوحدة الحصة ◄	قيمة مثبتة	مستورد للقراءة من مالكه	يُقرأ من مالكه ويُعرض موسومًا	قيمة في المرجع	قائم (AS-IS)	SUP-12	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	Z3	26	ساعات المورد الكلية ◄	قيمة مثبتة	مستورد للقراءة من مالكه	يُقرأ من مالكه ويُعرض موسومًا	قيمة في المرجع	قائم (AS-IS)	SUP-12	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	AA3	27	ساعات الاتفاق الشهرية	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SUP-12	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	AB3	28	الموقع (المنجم)	ورقة بلا بيانات	إدخال أعمال	خانة إدخال مفتوحة	اسم الحقل ودلالته	قائم (AS-IS)	SUP-12	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	AC3	29	الاستمرارية	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SUP-12	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	AD3	30	الوضع التشغيلي	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SUP-12	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	AE3	31	مستحق المورد $ (مرجعي) ◄	قيمة مثبتة	مستورد للقراءة من مالكه	يُقرأ من مالكه ويُعرض موسومًا	قيمة في المرجع	قائم (AS-IS)	SUP-12	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	AF3	32	عقد المورد (كما بالمصدر)	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SUP-12	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	AG3	33	عدد إسنادات الآلية ◄	قيمة مثبتة	مشتق محسوب	يُحسب في الخدمة ولا يُدخل	قيمة في المرجع	قائم (AS-IS)	SUP-12	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	AH3	34	حالة الإسناد	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SUP-12	—
عقود الموردين	م11_توزيع_الخانات_على_المعدات	11	AI3	35	ملاحظات	قيمة مثبتة	أثر تدقيقي أو بيانات وصفية	يُحفظ ولا يُعرض في النموذج	قيمة في المرجع	قائم (AS-IS)	SUP-12	—
عقود الموردين	م12_الجاهزية_والإحلال_والاحتياط	12	A3	1	رقم الحدث · Event_ID	قيمة مثبتة	مفتاح أساسي مولَّد	يولّده النظام ولا يُحرَّر	قيمة في المرجع	قائم (AS-IS)	SUP-13	—
عقود الموردين	م12_الجاهزية_والإحلال_والاحتياط	12	B3	2	مفتاح الحاوية · Key	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SUP-13	—
عقود الموردين	م12_الجاهزية_والإحلال_والاحتياط	12	C3	3	كود الخانة · Slot_ID	قيمة مثبتة	مفتاح خارجي موروث	يُورَث من الأب ولا يُنشأ هنا	قيمة في المرجع	قائم (AS-IS)	SUP-13	—
عقود الموردين	م12_الجاهزية_والإحلال_والاحتياط	12	D3	4	اختبار الانتماء ◄	قيمة مثبتة	مستورد للقراءة من مالكه	يُقرأ من مالكه ويُعرض موسومًا	قيمة في المرجع	قائم (AS-IS)	SUP-13	—
عقود الموردين	م12_الجاهزية_والإحلال_والاحتياط	12	E3	5	نموذج العمل	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SUP-13	—
عقود الموردين	م12_الجاهزية_والإحلال_والاحتياط	12	F3	6	رقم الشهر	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SUP-13	—
عقود الموردين	م12_الجاهزية_والإحلال_والاحتياط	12	G3	7	التاريخ	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SUP-13	—
عقود الموردين	م12_الجاهزية_والإحلال_والاحتياط	12	H3	8	الحدث	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SUP-13	—
