الشاشة,الجدول,"تسمية العمود",الحكم,"العمود المقترح",النوع,السبب,"قرار المالك"
Maintenance/orders.php,mnt_order,الأولوية,MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Maintenance/orders.php,mnt_order,"الفني المكلف",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Maintenance/orders.php,mnt_order,"تكلفة القطع",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Maintenance/orders.php,mnt_order,"الطرف المتحمل",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Maintenance/orders.php,mnt_order,"ساعات التوقف",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Maintenance/orders.php,mnt_order,"تاريخ الإقفال",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Maintenance/orders.php,mnt_order,"نتيجة الفحص النهائي",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Maintenance/orders.php,mnt_order,أصدره,BIND,created_by,derived,"مشتقٌّ من `created_by` القائمِ في `mnt_order` — بلا هجرة",
Maintenance/orders.php,mnt_order,اعتمده,MANUAL,approved_by,,"مشتقٌّ من `approved_by` و`mnt_order` لا يحمله — يلزم قرار",
Maintenance/orders.php,mnt_order,الكيان,BOUND,entity,gov,"يبثُّه `ems_gov_ctx()` من `admin_companies` — موصولٌ سلفًا، لا عمل",
Maintenance/orders.php,mnt_order,"تاريخ الاعتماد",MANUAL,approved_at,,"مشتقٌّ من `approved_at` و`mnt_order` لا يحمله — يلزم قرار",
Maintenance/orders.php,mnt_order,"تاريخ الإنشاء",BIND,created_at,derived,"مشتقٌّ من `created_at` القائمِ في `mnt_order` — بلا هجرة",
Maintenance/orders.php,mnt_order,"المرجع الأب",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Maintenance/orders.php,mnt_order,"مفتاح منع التكرار",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Maintenance/orders.php,mnt_order,"معكوس ب",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Maintenance/orders.php,mnt_order,"عكس عن",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Maintenance/orders.php,mnt_order,"درجة الأثر",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Maintenance/orders.php,mnt_order,المرفق,MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Maintenance/orders.php,mnt_order,"مركز التكلفة",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Maintenance/orders.php,mnt_order,"سعر الصرف ومصدره",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Maintenance/preventive_plans.php,mnt_order,"نوع الخدمة",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Maintenance/preventive_plans.php,mnt_order,"دورية الساعات",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Maintenance/preventive_plans.php,mnt_order,"العداد عند آخر خدمة",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Maintenance/preventive_plans.php,mnt_order,"العداد الحالي",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Maintenance/preventive_plans.php,mnt_order,"الساعات المتبقية",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Maintenance/preventive_plans.php,mnt_order,"القطع المطلوبة",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Maintenance/preventive_plans.php,mnt_order,الكمية,MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Maintenance/preventive_plans.php,mnt_order,"حالة توفر القطع",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Maintenance/preventive_plans.php,mnt_order,"أمر العمل المولد",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Maintenance/preventive_plans.php,mnt_order,المسؤول,NEW,responsible,text,"لا عمودَ له في `mnt_order` — يُنشأ **اختياريًّا** (NULL)",
Maintenance/preventive_plans.php,mnt_order,الكيان,BOUND,entity,gov,"يبثُّه `ems_gov_ctx()` من `admin_companies` — موصولٌ سلفًا، لا عمل",
Maintenance/preventive_plans.php,mnt_order,"تاريخ الاعتماد",MANUAL,approved_at,,"مشتقٌّ من `approved_at` و`mnt_order` لا يحمله — يلزم قرار",
Maintenance/preventive_plans.php,mnt_order,"تاريخ الإنشاء",BIND,created_at,derived,"مشتقٌّ من `created_at` القائمِ في `mnt_order` — بلا هجرة",
Maintenance/preventive_plans.php,mnt_order,"المرجع الأب",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Maintenance/preventive_plans.php,mnt_order,"المنشئ — الاسم والصفة",BIND,created_by,derived,"مشتقٌّ من `created_by` القائمِ في `mnt_order` — بلا هجرة",
Maintenance/preventive_plans.php,mnt_order,"المعتمد — الاسم والصفة",MANUAL,approved_by,,"مشتقٌّ من `approved_by` و`mnt_order` لا يحمله — يلزم قرار",
Maintenance/preventive_plans.php,mnt_order,المرفق,MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Maintenance/preventive_plans.php,mnt_order,"مركز التكلفة",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Maintenance/preventive_plans.php,mnt_order,"سعر الصرف ومصدره",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Maintenance/return_to_service.php,mnt_order,الكيان,BOUND,entity,gov,"يبثُّه `ems_gov_ctx()` من `admin_companies` — موصولٌ سلفًا، لا عمل",
Maintenance/return_to_service.php,mnt_order,"المنشئ — الاسم والصفة",BIND,created_by,derived,"مشتقٌّ من `created_by` القائمِ في `mnt_order` — بلا هجرة",
Maintenance/return_to_service.php,mnt_order,"المعتمد — الاسم والصفة",MANUAL,approved_by,,"مشتقٌّ من `approved_by` و`mnt_order` لا يحمله — يلزم قرار",
Maintenance/return_to_service.php,mnt_order,"مرجع التفويض",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Maintenance/return_to_service.php,mnt_order,"المرجع الأب",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Maintenance/return_to_service.php,mnt_order,"تاريخ الإنشاء",BIND,created_at,derived,"مشتقٌّ من `created_at` القائمِ في `mnt_order` — بلا هجرة",
Maintenance/return_to_service.php,mnt_order,"تاريخ الاعتماد",MANUAL,approved_at,,"مشتقٌّ من `approved_at` و`mnt_order` لا يحمله — يلزم قرار",
Maintenance/return_to_service.php,mnt_order,الحالة,MANUAL,status,,"مشتقٌّ من `status` و`mnt_order` لا يحمله — يلزم قرار",
Maintenance/workshop.php,,الحالة,MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Maintenance/workshop.php,,الكيان,BOUND,entity,gov,"يبثُّه `ems_gov_ctx()` من `admin_companies` — موصولٌ سلفًا، لا عمل",
Maintenance/workshop.php,,"تاريخ الإنشاء",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Maintenance/workshop.php,,"المعتمد — الاسم والصفة",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Maintenance/workshop.php,,"تاريخ الاعتماد",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Maintenance/workshop.php,,"مرجع التفويض",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Maintenance/workshop.php,,"المرجع الأب",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Maintenance/workshop.php,,المرفق,MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Maintenance/workshop.php,,"مركز التكلفة",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Maintenance/workshop.php,,"سعر الصرف ومصدره",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Operations/attendance.php,,الحالة,MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Operations/attendance.php,,الكيان,BOUND,entity,gov,"يبثُّه `ems_gov_ctx()` من `admin_companies` — موصولٌ سلفًا، لا عمل",
Operations/attendance.php,,"تاريخ الإنشاء",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Operations/attendance.php,,"المعتمد — الاسم والصفة",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Operations/attendance.php,,"تاريخ الاعتماد",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Operations/attendance.php,,"مرجع التفويض",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Operations/attendance.php,,"المرجع الأب",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Operations/attendance.php,,"مركز التكلفة",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Operations/attendance.php,,"سعر الصرف ومصدره",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Operations/attendance.php,,"سجل الاطلاع",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Operations/containers.php,role_permissions,"نوع المعدة",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Operations/containers.php,role_permissions,"رقم المقعد",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Operations/containers.php,role_permissions,"دور الوحدة",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Operations/containers.php,role_permissions,"الساعات التعاقدية الشهرية",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Operations/containers.php,role_permissions,"سعر الساعة",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Operations/containers.php,role_permissions,"نوع الوحدة",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Operations/containers.php,role_permissions,"المعدة المسندة حاليا",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Operations/containers.php,role_permissions,"مالك المعدة",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Operations/containers.php,role_permissions,"تاريخ بدء الإسناد",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Operations/containers.php,role_permissions,"حالة الإشغال",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Operations/containers.php,role_permissions,"تاريخ السريان",NEW,effective_date,date,"لا عمودَ له في `role_permissions` — يُنشأ **اختياريًّا** (NULL)",
Operations/containers.php,role_permissions,عرفها,MANUAL,created_by,,"مشتقٌّ من `created_by` و`role_permissions` لا يحمله — يلزم قرار",
Operations/containers.php,role_permissions,"رقم الإسناد",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Operations/containers.php,role_permissions,"كود المعدة",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Operations/containers.php,role_permissions,"من تاريخ",NEW,date_from,date,"لا عمودَ له في `role_permissions` — يُنشأ **اختياريًّا** (NULL)",
