الملف,"الشاشة القانونية","اسم الشاشة","الورقة المالكة","العمود الزائد","حكم CMP المقترح",السبب,"قرار المالك (يدخل المستند / يُلغى)","الحكم النافذ (مصالحة U10 · ق-17)"
Finance/supplier_statement_fin.php,supplier_stmt.php,"كشف حساب المورد الشهري","08 · إدارة الموردين",التاريخ,"مرشح للإلغاء","شبهة ازدواج مع «تاريخ مطابقة المورد» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Finance/supplier_statement_fin.php,supplier_stmt.php,"كشف حساب المورد الشهري","08 · إدارة الموردين",النوع,"يدخل المستند","موثق بالاسم نفسه في: tickets_dept.php · ticket_open.php · ticket_recur.php",,"يدخل المستند — ق-17 إبقاء شامل"
Finance/supplier_statement_fin.php,supplier_stmt.php,"كشف حساب المورد الشهري","08 · إدارة الموردين",الاتجاه,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Finance/supplier_statement_fin.php,supplier_stmt.php,"كشف حساب المورد الشهري","08 · إدارة الموردين",التسوية,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Finance/supplier_statement_fin.php,supplier_stmt.php,"كشف حساب المورد الشهري","08 · إدارة الموردين",الفترة,"يدخل المستند","موثق بالاسم نفسه في: my_achievement.php · ceo_board.php · fin_statements.php",,"يدخل المستند — ق-17 إبقاء شامل"
Finance/supplier_statement_fin.php,supplier_stmt.php,"كشف حساب المورد الشهري","08 · إدارة الموردين","الكمية المعتمدة","يدخل المستند","موثق بالاسم نفسه في: monthly_close.php · claims.php",,"يدخل المستند — ق-17 إبقاء شامل"
Finance/supplier_statement_fin.php,supplier_stmt.php,"كشف حساب المورد الشهري","08 · إدارة الموردين","سعر عقده","مرشح للإلغاء","شبهة ازدواج مع «سعر الصرف ومصدره» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Finance/supplier_statement_fin.php,supplier_stmt.php,"كشف حساب المورد الشهري","08 · إدارة الموردين","قيمة مستحقه","يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Suppliers/supplier_advances.php,supplier_advances.php,"سلفيات الموردين","08 · إدارة الموردين",النوع,"يدخل المستند","موثق بالاسم نفسه في: tickets_dept.php · ticket_open.php · ticket_recur.php",,"يدخل المستند — ق-17 إبقاء شامل"
Suppliers/supplier_advances.php,supplier_advances.php,"سلفيات الموردين","08 · إدارة الموردين",القسط,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Suppliers/supplier_advances.php,supplier_advances.php,"سلفيات الموردين","08 · إدارة الموردين",المستردّ,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Suppliers/supplier_advances.php,supplier_advances.php,"سلفيات الموردين","08 · إدارة الموردين",الرصيد,"يدخل المستند","موثق بالاسم نفسه في: receivables.php · payables.php",,"يدخل المستند — ق-17 إبقاء شامل"
Finance/dues_fin.php,payables.php,"ذمم الموردين والمستحقات","08 · إدارة الموردين",الطرف,"يدخل المستند","موثق بالاسم نفسه في: effect_map.php",,"يدخل المستند — ق-17 إبقاء شامل"
Finance/dues_fin.php,payables.php,"ذمم الموردين والمستحقات","08 · إدارة الموردين",الاتجاه,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Finance/dues_fin.php,payables.php,"ذمم الموردين والمستحقات","08 · إدارة الموردين",المبلغ,"يدخل المستند","موثق بالاسم نفسه في: tickets_dept.php · ticket_open.php · payments.php",,"يدخل المستند — ق-17 إبقاء شامل"
Finance/dues_fin.php,payables.php,"ذمم الموردين والمستحقات","08 · إدارة الموردين",التسوية,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Finance/dues_fin.php,payables.php,"ذمم الموردين والمستحقات","08 · إدارة الموردين",العميل,"يدخل المستند","موثق بالاسم نفسه في: project_charter.php · contracts.php · projects.php",,"يدخل المستند — ق-17 إبقاء شامل"
Finance/dues_fin.php,payables.php,"ذمم الموردين والمستحقات","08 · إدارة الموردين",المستند,"يدخل المستند","موثق بالاسم نفسه في: ceo_approvals.php · approvals_inbox.php",,"يدخل المستند — ق-17 إبقاء شامل"
Finance/dues_fin.php,payables.php,"ذمم الموردين والمستحقات","08 · إدارة الموردين",المحصّل,"يدخل المستند","موثق بالاسم نفسه في: receivables.php",,"يدخل المستند — ق-17 إبقاء شامل"
Finance/dues_fin.php,payables.php,"ذمم الموردين والمستحقات","08 · إدارة الموردين",المتبقّي,"يدخل المستند","موثق بالاسم نفسه في: my_tasks.php · approvals_inbox.php · tickets_dept.php",,"يدخل المستند — ق-17 إبقاء شامل"
Suppliers/supplier_evaluation.php,supplier_evaluation.php,"تقييم المورد الدوري","08 · إدارة الموردين",المؤشر,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Suppliers/supplier_evaluation.php,supplier_evaluation.php,"تقييم المورد الدوري","08 · إدارة الموردين",الوزن,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Suppliers/supplier_evaluation.php,supplier_evaluation.php,"تقييم المورد الدوري","08 · إدارة الموردين",المقياس,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Suppliers/supplier_evaluation.php,supplier_evaluation.php,"تقييم المورد الدوري","08 · إدارة الموردين",ملاحظة,"مرشح للإلغاء","من ألفاظ الواجهة لا البيانات",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Suppliers/supplier_evaluation.php,supplier_evaluation.php,"تقييم المورد الدوري","08 · إدارة الموردين",النتيجة,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Suppliers/supplier_evaluation.php,supplier_evaluation.php,"تقييم المورد الدوري","08 · إدارة الموردين","تغطيةُ الوزن","يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Suppliers/supplier_evaluation.php,supplier_evaluation.php,"تقييم المورد الدوري","08 · إدارة الموردين","قرار التجديد","يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Suppliers/supplier_evaluation.php,supplier_evaluation.php,"تقييم المورد الدوري","08 · إدارة الموردين",السبب,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Suppliers/supplier_evaluation.php,supplier_evaluation.php,"تقييم المورد الدوري","08 · إدارة الموردين",القياس,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Suppliers/supplier_evaluation.php,supplier_evaluation.php,"تقييم المورد الدوري","08 · إدارة الموردين",الأساس,"يدخل المستند","موثق بالاسم نفسه في: deductions.php",,"يدخل المستند — ق-17 إبقاء شامل"
Suppliers/supplier_evaluation.php,supplier_evaluation.php,"تقييم المورد الدوري","08 · إدارة الموردين",المكتسَب,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Suppliers/supplier_evaluation.php,supplier_evaluation.php,"تقييم المورد الدوري","08 · إدارة الموردين",المصدر,"يدخل المستند","موثق بالاسم نفسه في: equipments.php · journal.php",,"يدخل المستند — ق-17 إبقاء شامل"
Suppliers/supplier_closure.php,supplier_closure.php,"تصفية إنهاء عقد مورد","08 · إدارة الموردين",ينتهي,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Suppliers/supplier_closure.php,supplier_closure.php,"تصفية إنهاء عقد مورد","08 · إدارة الموردين","ضمان الأداء","يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Suppliers/supplier_closure.php,supplier_closure.php,"تصفية إنهاء عقد مورد","08 · إدارة الموردين","مهلة الردّ","يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
