role_id	role	uid	seq	group	label	href	route	matrix_n	status	canonical
17	إدارة المالية	72	51	فريق العمل	إدارة المعاونين	../main/project_users.php	main/project_users.php	358	PENDING_OWNER	إدارة المعاونين
17	إدارة المالية	72	52	فريق العمل	مساحة عملي	../main/my_workspace.php	main/my_workspace.php	349	APPROVED	مساحة عملي
17	إدارة المالية	72	53	العمل اليومي	لوحة الإدارة	../Finance/cfo_daily_board_fin.php	Finance/cfo_daily_board_fin.php	158	PENDING_OWNER	لوحة الإدارة — المالية
17	إدارة المالية	72	54	العمل اليومي	اللوحة التنفيذية	../Finance/executive_dashboard_fin.php	Finance/executive_dashboard_fin.php	156	APPROVED	اللوحة التنفيذية
17	إدارة المالية	72	55	العمل اليومي	تقارير الطلبات المالية	../FinRequests/requests_reports.php	FinRequests/requests_reports.php	157	PENDING_DEDUP	تقارير الطلبات المالية
17	إدارة المالية	72	56	العمل اليومي	ربط الخطة بالفعلي	../Contracts/plan_actual_link.php	Contracts/plan_actual_link.php	218	APPROVED	ربط الخطة بالفعلي
17	إدارة المالية	72	57	العمل اليومي	اقتصاد دورة حياة العقد	../Contracts/contract_lifecycle.php	Contracts/contract_lifecycle.php	216	APPROVED	اقتصاد دورة حياة العقد
17	إدارة المالية	72	58	العمل اليومي	اللوحة التجارية للعقود	../Contracts/commercial_board.php	Contracts/commercial_board.php	217	PENDING_OWNER	اللوحة التجارية للعقود
17	إدارة المالية	72	59	العمل اليومي	سجل الوحدات اليومية	../Reports/daily_units_report.php	Reports/daily_units_report.php	12	PENDING_OWNER	سجل الوحدات اليومية
17	إدارة المالية	72	60	العمل اليومي	المحاسبون والوحدات	../Finance/accountants_fin.php	Finance/accountants_fin.php	165	APPROVED	المحاسبون والوحدات
17	إدارة المالية	72	61	العمل اليومي	سجل الأحداث المالية	../Finance/events_list_fin.php	Finance/events_list_fin.php	123	APPROVED	سجل الأحداث المالية
17	إدارة المالية	72	62	العمل اليومي	استقبال معاملات الإدارات	../Finance/import_events_fin.php	Finance/import_events_fin.php	125	APPROVED	استقبال معاملات الإدارات
17	إدارة المالية	72	63	العمل اليومي	الضرائب والقيمة المضافة	../Finance/tax_fin.php	Finance/tax_fin.php	128	APPROVED	الضرائب والقيمة المضافة
17	إدارة المالية	72	64	العمل اليومي	التمويل والالتزامات	../Finance/funding_fin.php	Finance/funding_fin.php	126	APPROVED	التمويل والالتزامات
17	إدارة المالية	72	65	العمل اليومي	سياسات مستحقات المشغّلين	../Finance/operator_pay_policies_fin.php	Finance/operator_pay_policies_fin.php	166	PENDING_OWNER	سياسات مستحقات المشغّلين
17	إدارة المالية	72	66	العمل اليومي	مصفوفة التزامات العقد	../Contracts/contract_obligations.php	Contracts/contract_obligations.php	211	PENDING_DEDUP	مصفوفة التزامات العقد
17	إدارة المالية	72	67	العمل اليومي	تسويات الموظفين	../Workforce/employee_settlements.php	Workforce/employee_settlements.php	324	PENDING_OWNER	تسويات الموظفين
17	إدارة المالية	72	68	العمل اليومي	بنود عقد المورد	../Suppliers/supplier_contract_lines.php	Suppliers/supplier_contract_lines.php	241	PENDING_DEDUP	بنود عقد المورد
17	إدارة المالية	72	69	العمل اليومي	سلفيات الموظفين	../Workforce/employee_advances.php	Workforce/employee_advances.php	321	PENDING_OWNER	السلف والعهد المالية
17	إدارة المالية	72	70	العمل اليومي	وثائق المورد وحسابه البنكي	../Suppliers/supplier_documents.php	Suppliers/supplier_documents.php	250	APPROVED	وثائق المورد وحسابه البنكي
17	إدارة المالية	72	71	العمل اليومي	تعرفة الترحيل وتسعير الأوامر	../Transport/transfer_tariffs.php	Transport/transfer_tariffs.php	311	PENDING_OWNER	تعرفة الترحيل وتسعير الأوامر
17	إدارة المالية	72	72	العمل اليومي	الدوريات المالية	../Finance/periodic_events_fin.php	Finance/periodic_events_fin.php	127	APPROVED	الدوريات المالية
17	إدارة المالية	72	73	العمل اليومي	طلبات عروض الموردين	../Suppliers/rfq_requests.php	Suppliers/rfq_requests.php	243	APPROVED	طلبات عروض الموردين
17	إدارة المالية	72	74	العمل اليومي	بنود عقد العميل وقيمته	../Contracts/contract_lines.php	Contracts/contract_lines.php	205	APPROVED	بنود عقد العميل وقيمته
17	إدارة المالية	72	75	العمل اليومي	أحكام العميل والمورد والمشغّل	../Finance/unit_records_fin.php	Finance/unit_records_fin.php	143	PENDING_OWNER	أحكام العميل والمورد والمشغّل
17	إدارة المالية	72	76	العمل اليومي	الطلبات المالية	../FinRequests/finance_gateway.php	FinRequests/finance_gateway.php	129	PENDING_DEDUP	الطلبات المالية
17	إدارة المالية	72	77	العمل اليومي	لوحة الإسناد اليومي	../Approvals/attribution_board.php	Approvals/attribution_board.php	35	APPROVED	لوحة الإسناد اليومي
17	إدارة المالية	72	78	العمل اليومي	خط أساس العقد	../Contracts/contract_baseline.php	Contracts/contract_baseline.php	207	APPROVED	خط أساس العقد
17	إدارة المالية	72	79	العمل اليومي	احتساب الجزاءات والحوافز	../Contracts/penalties.php	Contracts/penalties.php	198	APPROVED	الجزاءات والحوافز التعاقدية
17	إدارة المالية	72	80	العمل اليومي	سلفيات الموردين	../Suppliers/supplier_advances.php	Suppliers/supplier_advances.php	238	APPROVED	سلفيات الموردين
17	إدارة المالية	72	81	العمل اليومي	قواعد تحميل المورد وجزاءاته	../Suppliers/supplier_rules.php	Suppliers/supplier_rules.php	240	APPROVED	قواعد التحميل والجزاءات على المورد
17	إدارة المالية	72	82	العمل اليومي	الطاقة والجاهزية ومهلة الإحلال	../Suppliers/supplier_capacity.php	Suppliers/supplier_capacity.php	237	APPROVED	طاقة المورد وجاهزيته ومهلة الإحلال
17	إدارة المالية	72	83	العمل اليومي	تقييم المورد الدوري	../Suppliers/supplier_evaluation.php	Suppliers/supplier_evaluation.php	247	APPROVED	تقييم المورد الدوري
17	إدارة المالية	72	84	العمل اليومي	تصفية إنهاء عقد المورد	../Suppliers/supplier_closure.php	Suppliers/supplier_closure.php	248	APPROVED	تصفية إنهاء عقد مورد
17	إدارة المالية	72	85	العمل اليومي	كشف حساب العميل	../Contracts/client_statement.php	Contracts/client_statement.php	145	APPROVED	كشف حساب العميل
17	إدارة المالية	72	86	العمل اليومي	تصفية إنهاء خدمة الموظف	../Workforce/final_settlement.php	Workforce/final_settlement.php	178	APPROVED	تصفية إنهاء خدمة موظف
17	إدارة المالية	72	87	العمل اليومي	سجل الالتزامات	../Finance/ob_register.php	Finance/ob_register.php	146	APPROVED	سجل الالتزامات
17	إدارة المالية	72	88	العمل اليومي	جدول الاستحقاقات	../Finance/ob_schedule.php	Finance/ob_schedule.php	147	APPROVED	جدول الاستحقاقات
17	إدارة المالية	72	89	العمل اليومي	المستحق قريبًا والتذكيرات	../Finance/ob_due_soon.php	Finance/ob_due_soon.php	149	APPROVED	المستحق قريبًا والتذكيرات
17	إدارة المالية	72	90	العمل اليومي	الالتزامات المتأخرة والذمم الدائنة	../Finance/ob_overdue.php	Finance/ob_overdue.php	150	APPROVED	الالتزامات المتأخرة والذمم الدائنة
17	إدارة المالية	72	91	العمل اليومي	آفاق الالتزامات الثلاثة	../Finance/ob_horizon.php	Finance/ob_horizon.php	151	APPROVED	آفاق الالتزامات الثلاثة
17	إدارة المالية	72	92	العمل اليومي	الملتزَم به وأثره في الموازنة	../Finance/ob_commitments.php	Finance/ob_commitments.php	148	APPROVED	الملتزَم به وأثره في الموازنة
17	إدارة المالية	72	93	العمل اليومي	الالتزامات المحتملة والإفصاح	../Finance/ob_contingent.php	Finance/ob_contingent.php	152	APPROVED	الالتزامات المحتملة والإفصاح
17	إدارة المالية	72	94	المتابعة والموافقات	موافقات إدارتي	../FinRequests/dept_inbox.php	FinRequests/dept_inbox.php	144	APPROVED	موافقات إدارتي
17	إدارة المالية	72	95	السجلات الرئيسية	الميزانية والانحراف	../Finance/budget_form_fin.php	Finance/budget_form_fin.php	124	PENDING_OWNER	ميزانية إدارتي — المالية
17	إدارة المالية	72	96	المخاطر	مساحة مخاطر الإدارة	../Risk/dept_risk_space.php	Risk/dept_risk_space.php	74	PENDING_OWNER	مساحة مخاطر الإدارة
23	إدارة النقل والترحيل	78	1	لوحة الإدارة	الرئيسية	../main/role_board.php	main/role_board.php	354	PENDING_OWNER	الرئيسية — الشخصية — التقارير والتحليلات
23	إدارة النقل والترحيل	78	2	لوحة الإدارة	المراسلات	../chats/index.php	chats/index.php	351	PENDING_OWNER	المراسلات
23	إدارة النقل والترحيل	78	3	لوحة الإدارة	مهامي	../Portal/my_tasks.php	Portal/my_tasks.php	2	APPROVED	مهامي
23	إدارة النقل والترحيل	78	4	لوحة الإدارة	إنجازي	../Portal/my_achievement.php	Portal/my_achievement.php	3	APPROVED	إنجازي
23	إدارة النقل والترحيل	78	5	لوحة الإدارة	بوابتي	../Portal/my_portal.php	Portal/my_portal.php	348	APPROVED	بوابتي
23	إدارة النقل والترحيل	78	6	لوحة الإدارة	طلباتي	../FinRequests/my_requests.php	FinRequests/my_requests.php	4	APPROVED	طلباتي
23	إدارة النقل والترحيل	78	7	لوحة الإدارة	متابعة الرحلات في الطريق	../Transport/transfer_in_transit.php	Transport/transfer_in_transit.php	304	APPROVED	متابعة الرحلات في الطريق
23	إدارة النقل والترحيل	78	8	استقبال الطلب	طلبات الترحيل	../Transport/transfer_requests.php	Transport/transfer_requests.php	301	APPROVED	طلبات الترحيل
